participant_id,c_utts,c_form,c_gloss,c_obj,C_Pret,context,p_utts,p_form,p_gloss,p_obj,id,C_wpu
102,NA,NA,NA,NA,NA,NA,"he's helping you, Em.",$,NA,NA,11021000167,0
102,NA,nod,yes,NA,NA,NA,NA,NA,NA,NA,11021001670,0
102,NA,NA,NA,NA,NA,NA,four cakes?,NA,NA,NA,11021001671,0
102,NA,NA,NA,NA,NA,NA,oh my goodness.,NA,NA,NA,11021001672,0
102,"ok, let's go play some games.",NA,NA,NA,1,NA,NA,NA,NA,NA,11021001673,6
102,NA,NA,NA,NA,NA,NA,"ok, let's go play some games.",NA,NA,NA,11021001674,0
102,NA,NA,NA,NA,NA,NA,ok.,NA,NA,NA,11021001675,0
102,what you play?,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001676,3
102,"oh, let me jump on the leafs ###",NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001677,8
102,I'm going to jump on the leafs.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001678,7
102,watch.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001679,1
102,NA,NA,NA,NA,NA,NA,he's helping you.,$,NA,NA,11021000168,0
102,"I jump on the leafs, Mom.",NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001680,6
102,NA,NA,NA,NA,NA,NA,whee.,NA,NA,NA,11021001681,0
102,### back them up -- back them up.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001682,8
102,NA,NA,NA,NA,NA,NA,###,$,NA,NA,11021001683,0
102,###,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001684,1
102,NA,NA,NA,NA,NA,NA,I think --,NA,NA,NA,11021001685,0
102,"no, I put it right there.",point,former location of truck,former location of truck,NA,NA,NA,NA,NA,NA,11021001686,6
102,NA,NA,NA,NA,NA,NA,###,$,NA,NA,11021001687,0
102,NA,NA,NA,NA,NA,NA,"well, I have an idea.",$,NA,NA,11021001688,0
102,NA,NA,NA,NA,NA,NA,your turn?,$,NA,NA,11021001689,0
102,NA,NA,NA,NA,NA,NA,go find the train.,$,NA,NA,11021000169,0
102,NA,NA,NA,NA,NA,NA,you guys take a turn?,$,NA,NA,11021001690,0
102,### what's your idea?,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001691,4
102,NA,NA,NA,NA,NA,NA,"what, John?",$,NA,NA,11021001692,0
102,NA,NA,NA,NA,NA,NA,what's my idea?,$,NA,NA,11021001693,0
102,NA,NA,NA,NA,NA,NA,I think that we should jump in the leaves and then throw them up in the air on top us.,$,NA,NA,11021001694,0
102,"no -- no, how_about -- how_about we -- park it right by you?",NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001695,13
102,NA,NA,NA,NA,NA,NA,"ok, if you would like to.",$,NA,NA,11021001696,0
102,I got me a idea.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001697,5
102,my idea.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001698,2
102,NA,NA,NA,NA,NA,NA,"oh, that's a good idea, too, John.",$,NA,NA,11021001699,0
102,NA,NA,NA,NA,NA,NA,oh these?,$,NA,NA,11021000017,0
102,NA,NA,NA,NA,NA,NA,go find the train.,$,NA,NA,11021000170,0
102,### park it right in the parking lot.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001700,8
102,NA,NA,NA,NA,NA,NA,whoa.,$,NA,NA,11021001701,0
102,NA,NA,NA,NA,NA,NA,I'm going to pour some leaves on Em.,NA,NA,NA,11021001702,0
102,well let's park it right in the parking lot.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001703,9
102,NA,NA,NA,NA,NA,NA,uhoh.,NA,NA,NA,11021001704,0
102,"and then when I -- when we have to go, I'm get the truck out, and --",NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001705,17
102,NA,NA,NA,NA,NA,NA,are you a leaf girl?,NA,NA,NA,11021001706,0
102,NA,NA,NA,NA,NA,NA,and there are leaves on your ###,NA,NA,NA,11021001707,0
102,NA,NA,NA,NA,NA,NA,"ah, on your sleeve?",NA,NA,NA,11021001708,0
102,NA,NA,NA,NA,NA,NA,I'm going to get John now.,NA,NA,NA,11021001709,0
102,NA,point,room,room,NA,NA,NA,NA,NA,NA,11021000171,0
102,NA,NA,NA,NA,NA,NA,whee.,NA,NA,NA,11021001710,0
102,NA,NA,NA,NA,NA,NA,"come on, Kiley.",NA,NA,NA,11021001711,0
102,NA,NA,NA,NA,NA,NA,"I'm going to get Kiley, whee.",NA,NA,NA,11021001712,0
102,NA,NA,NA,NA,NA,NA,whee.,NA,NA,NA,11021001713,0
102,I can make leaves.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001714,4
102,NA,NA,NA,NA,NA,NA,let's get John.,NA,NA,NA,11021001715,0
102,NA,NA,NA,NA,NA,NA,oh no.,NA,NA,NA,11021001716,0
102,NA,NA,NA,NA,NA,NA,"Kiley, whee.",NA,NA,NA,11021001717,0
102,NA,NA,NA,NA,NA,NA,"oh, you want them in your hair?",NA,NA,NA,11021001718,0
102,NA,NA,NA,NA,NA,NA,you little silly.,NA,NA,NA,11021001719,0
102,NA,NA,NA,NA,NA,NA,when you find it you have to say choo+choo.,$,NA,NA,11021000172,0
102,NA,NA,NA,NA,NA,NA,you're so silly.,NA,NA,NA,11021001720,0
102,NA,NA,NA,NA,NA,NA,I love that laugh.,NA,NA,NA,11021001721,0
102,NA,NA,NA,NA,NA,NA,it's so funny.,NA,NA,NA,11021001722,0
102,NA,NA,NA,NA,NA,NA,let's get John.,NA,NA,NA,11021001723,0
102,NA,NA,NA,NA,NA,NA,everybody get John.,NA,NA,NA,11021001724,0
102,NA,NA,NA,NA,NA,NA,whoo.,NA,NA,NA,11021001725,0
102,NA,NA,NA,NA,NA,NA,"ah, oh no, got some on me.",NA,NA,NA,11021001726,0
102,NA,NA,NA,NA,NA,NA,let's get John.,NA,NA,NA,11021001727,0
102,NA,NA,NA,NA,NA,NA,you?,NA,NA,NA,11021001728,0
102,NA,NA,NA,NA,NA,NA,"look at you, Em.",NA,NA,NA,11021001729,0
102,Em.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021000173,1
102,NA,NA,NA,NA,NA,NA,whoo.,NA,NA,NA,11021001730,0
102,NA,NA,NA,NA,NA,NA,"ah, no.",NA,NA,NA,11021001731,0
102,NA,NA,NA,NA,NA,NA,whoa.,NA,NA,NA,11021001732,0
102,###,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001733,1
102,NA,NA,NA,NA,NA,NA,"you here, you getting yourself?",NA,NA,NA,11021001734,0
102,NA,NA,NA,NA,NA,NA,"you do it to yourself, too.",point,SIB1,SIB1,11021001735,0
102,NA,NA,NA,NA,NA,NA,"come on, Em.",NA,NA,NA,11021001736,0
102,NA,NA,NA,NA,NA,NA,let's get Emily.,NA,NA,NA,11021001737,0
102,NA,NA,NA,NA,NA,NA,whoo.,NA,NA,NA,11021001738,0
102,NA,NA,NA,NA,NA,NA,"oh, we got Emily.",NA,NA,NA,11021001739,0
102,come on.,come,come here,NA,NA,NA,NA,NA,NA,NA,11021000174,2
102,NA,NA,NA,NA,NA,SIBs talk to M,NA,NA,NA,NA,11021001740,0
102,### them in the truck because --,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001741,7
102,oh no.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001742,2
102,NA,NA,NA,NA,NA,NA,whoo.,NA,NA,NA,11021001743,0
102,we got them on the seat.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001744,6
102,NA,NA,NA,NA,NA,NA,Kiley.,NA,NA,NA,11021001745,0
102,"if -- if you -- if -- if you want to bring them home -- our leaves home, we can.",NA,NA,NA,1,NA,NA,NA,NA,NA,11021001746,20
102,NA,NA,NA,NA,NA,NA,"oh, that sounds like a good idea.",NA,NA,NA,11021001747,0
102,NA,NA,NA,NA,NA,NA,wonderful idea.,NA,NA,NA,11021001748,0
102,"ok, you have to go right now.",NA,NA,NA,1,NA,NA,NA,NA,NA,11021001749,7
102,NA,point,room,room,NA,NA,NA,NA,NA,NA,11021000175,0
102,NA,NA,NA,NA,NA,NA,"did you get leaves in your hair, Em?",NA,NA,NA,11021001750,0
102,NA,NA,NA,NA,NA,NA,uhoh.,NA,NA,NA,11021001751,0
102,Kiley.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001752,1
102,I have to sit there.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001753,5
102,NA,NA,NA,NA,NA,NA,ready?,NA,NA,NA,11021001754,0
102,NA,NA,NA,NA,NA,NA,whee!,NA,NA,NA,11021001755,0
102,that's the driver seat.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001756,4
102,"Kiley, that's the driver seat.",NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001757,5
102,NA,NA,NA,NA,NA,NA,whee.,NA,NA,NA,11021001758,0
102,NA,NA,NA,NA,NA,NA,"oh, that's your rubber+band.",NA,NA,NA,11021001759,0
102,here.,$,NA,NA,NA,NA,NA,NA,NA,NA,11021000176,1
102,this is not a fire+truck.,NA,NA,NA,1,NA,NA,NA,NA,NA,11021001760,5
102,this is a pick+up truck.,NA,NA,NA,1,NA,NA,NA,NA,NA,11021001761,5
102,NA,NA,NA,NA,NA,NA,"oh, good idea.",NA,NA,NA,11021001762,0
102,###,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001763,1
102,"oh no, Kiley.",NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001764,3
102,you're messing all the leaves up.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001765,6
102,we're taking them home.,NA,NA,NA,1,NA,NA,NA,NA,NA,11021001766,4
102,NA,NA,NA,NA,NA,NA,"aw, say oh no.",NA,NA,NA,11021001767,0
102,"wait, Kiley.",NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001768,2
102,we're taking them home.,NA,NA,NA,1,NA,NA,NA,NA,NA,11021001769,4
102,it's in there.,$,NA,NA,NA,NA,NA,NA,NA,NA,11021000177,3
102,NA,NA,NA,NA,NA,NA,"hey Kiley, if you want -- if you want to play with leaves, John's trying to put those in the pick+up truck.",NA,NA,NA,11021001770,0
102,NA,NA,NA,NA,NA,NA,"if you want to play with leaves, come over and play with Mommy and Em.",Point,Leaves,Leaves,11021001771,0
102,NA,NA,NA,NA,NA,NA,in the leaves.,point,leaves,leaves,11021001772,0
102,NA,NA,NA,NA,NA,NA,ok?,NA,NA,NA,11021001773,0
102,ok.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001774,1
102,"wait, there's some under the pick+up truck.",NA,NA,NA,1,NA,NA,NA,NA,NA,11021001775,7
102,NA,NA,NA,NA,NA,NA,bless you.,NA,NA,NA,11021001776,0
102,there's a leaf under there.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001777,5
102,NA,NA,NA,NA,NA,NA,"you're so silly, Em.",NA,NA,NA,11021001778,0
102,there's some under the pick+up truck.,NA,NA,NA,1,NA,NA,NA,NA,NA,11021001779,6
102,over there.,point,part of room,part of room,NA,NA,NA,NA,NA,NA,11021000178,2
102,there's something under ###,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001780,4
102,NA,NA,NA,NA,NA,NA,"should we put -- should we bury you under the leaves, Em?",NA,NA,NA,11021001781,0
102,NA,NA,NA,NA,NA,NA,"uhoh, do I --",NA,NA,NA,11021001782,0
102,NA,NA,NA,NA,NA,NA,"oh, I do have leaves in my hair.",NA,NA,NA,11021001783,0
102,NA,NA,NA,NA,NA,NA,uhoh.,NA,NA,NA,11021001784,0
102,NA,NA,NA,NA,NA,NA,you guys are so silly.,NA,NA,NA,11021001785,0
102,NA,NA,NA,NA,NA,NA,"whoa, look at you.",NA,NA,NA,11021001786,0
102,NA,NA,NA,NA,NA,NA,"that takes a lot of balance there, Kiley.",NA,NA,NA,11021001787,0
102,"ok, that's -- all.",NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001788,4
102,ok.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001789,1
102,choo+choo train.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021000179,2
102,NA,NA,NA,NA,NA,NA,"you, too?",NA,NA,NA,11021001790,0
102,I have to get in the driver 's seat.,NA,NA,NA,1,NA,NA,NA,NA,NA,11021001791,9
102,NA,NA,NA,NA,NA,NA,whee.,NA,NA,NA,11021001792,0
102,NA,NA,NA,NA,NA,NA,oh no.,NA,NA,NA,11021001793,0
102,we have a lot of --,NA,NA,NA,1,NA,NA,NA,NA,NA,11021001794,6
102,### we have the leaf we got.,NA,NA,NA,1,NA,NA,NA,NA,NA,11021001795,7
102,"ok, I'm ### the driver 's seat.",NA,NA,NA,1,NA,NA,NA,NA,NA,11021001796,7
102,NA,NA,NA,NA,NA,NA,"come here, Kiley.",NA,NA,NA,11021001797,0
102,NA,NA,NA,NA,NA,NA,"I'll dump them on your head, too.",NA,NA,NA,11021001798,0
102,NA,NA,NA,NA,NA,NA,whee.,NA,NA,NA,11021001799,0
102,NA,NA,NA,NA,NA,NA,you just walk ###,NA,NA,NA,11021000018,0
102,NA,NA,NA,NA,NA,NA,did she find it?,$,NA,NA,11021000180,0
102,ok.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001800,1
102,"oh, the leaf party's --",NA,NA,NA,1,NA,NA,NA,NA,NA,11021001801,5
102,ok.,NA,NA,NA,1,NA,NA,NA,NA,NA,11021001802,1
102,the leaf party is over right now.,NA,NA,NA,1,NA,NA,NA,NA,NA,11021001803,7
102,NA,NA,NA,NA,NA,NA,"well, you know what?",NA,NA,NA,11021001804,0
102,NA,NA,NA,NA,NA,NA,wait.,NA,NA,NA,11021001805,0
102,NA,NA,NA,NA,NA,NA,I have another game.,NA,NA,NA,11021001806,0
102,NA,NA,NA,NA,NA,NA,I hid the walnut.,NA,NA,NA,11021001807,0
102,NA,NA,NA,NA,NA,NA,you have to find it.,NA,NA,NA,11021001808,0
102,where's the walnut?,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001809,3
102,NA,NA,NA,NA,NA,NA,"ah, what are you supposed to say, Em?",$,NA,NA,11021000181,0
102,NA,NA,NA,NA,NA,NA,"oh, where is it?",NA,NA,NA,11021001810,0
102,"mom, where did you hid it?",NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001811,6
102,NA,NA,NA,NA,NA,NA,I can't tell you.,shake,no,NA,11021001812,0
102,NA,NA,NA,NA,NA,NA,it's over there somewhere.,Palm,over there,over there,11021001813,0
102,NA,NA,NA,NA,NA,NA,over there.,Palm,over there,over there,11021001814,0
102,NA,NA,NA,NA,NA,NA,what?,NA,NA,NA,11021001815,0
102,NA,NA,NA,NA,NA,NA,you -- you're going to find it?,$,NA,NA,11021001816,0
102,NA,NA,NA,NA,NA,NA,"oh, you want it on your head?",$,NA,NA,11021001817,0
102,NA,NA,NA,NA,NA,NA,whoo.,$,NA,NA,11021001818,0
102,is it under the porch?,$,NA,NA,NA,NA,NA,NA,NA,NA,11021001819,5
102,choo+choo.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021000182,1
102,NA,NA,NA,NA,NA,NA,"nope, it's not under the porch.",$,NA,NA,11021001820,0
102,I found it.,$,NA,NA,NA,NA,NA,NA,NA,NA,11021001821,3
102,NA,NA,NA,NA,NA,NA,you did?,$,NA,NA,11021001822,0
102,NA,NA,NA,NA,NA,NA,hmm.,$,NA,NA,11021001823,0
102,NA,NA,NA,NA,NA,NA,it wasn't over there.,shake,no,NA,11021001824,0
102,right here.,$,NA,NA,NA,NA,NA,NA,NA,NA,11021001825,2
102,found something.,$,NA,NA,NA,NA,NA,NA,NA,NA,11021001826,2
102,NA,NA,NA,NA,NA,NA,"oh, you found a shovel.",NA,NA,NA,11021001827,0
102,NA,NA,NA,NA,NA,NA,I hid a walnut.,NA,NA,NA,11021001828,0
102,NA,NA,NA,NA,NA,NA,"that's a good job finding the shovel, though.",$,NA,NA,11021001829,0
102,NA,NA,NA,NA,NA,NA,choo+choo.,NA,NA,NA,11021000183,0
102,"### ok, this ###",NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001830,4
102,ok ### that thing.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001831,4
102,NA,NA,NA,NA,NA,NA,"Kiley, you want some leaves on your head?",NA,NA,NA,11021001832,0
102,ok.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001833,1
102,"guys, the party's over.",NA,NA,NA,1,NA,NA,NA,NA,NA,11021001834,4
102,NA,NA,NA,NA,NA,NA,are you sure?,NA,NA,NA,11021001835,0
102,NA,NA,NA,NA,NA,NA,no?,$,NA,NA,11021001836,0
102,NA,NA,NA,NA,NA,NA,###,$,NA,NA,11021001837,0
102,NA,NA,NA,NA,NA,NA,you want some leaves on your head?,$,NA,NA,11021001838,0
102,NA,NA,NA,NA,NA,NA,you have some leaves --,NA,NA,NA,11021001839,0
102,NA,NA,NA,NA,NA,NA,"ok, Em, now you go hide it.",$,NA,NA,11021000184,0
102,"come on, guys.",NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001840,3
102,NA,NA,NA,NA,NA,NA,###,$,NA,NA,11021001841,0
102,"got to go, please.",NA,NA,NA,1,NA,NA,NA,NA,NA,11021001842,4
102,"we have -- in the pick+up truck, please.",NA,NA,NA,1,NA,NA,NA,NA,NA,11021001843,8
102,guys.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001844,1
102,NA,NA,NA,NA,NA,NA,what?,NA,NA,NA,11021001845,0
102,get in -- get in here.,NA,NA,NA,1,NA,NA,NA,NA,NA,11021001846,6
102,NA,NA,NA,NA,NA,NA,you want Emily and Kiley in there?,NA,NA,NA,11021001847,0
102,"ok, guys -- um, you guys can go right here.",NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001848,10
102,then you can park right by me.,point,there,there,NA,NA,NA,NA,NA,NA,11021001849,7
102,NA,NA,NA,NA,NA,NA,"Em, you go hide it.",$,NA,NA,11021000185,0
102,"no, so you can -- you could go in your car.",point,M,M,NA,NA,NA,NA,NA,NA,11021001850,11
102,NA,NA,NA,NA,NA,NA,"ok, I'm in my car.",Iconic,Driving in car,NA,11021001851,0
102,NA,NA,NA,NA,NA,NA,"alright, where we going?",Iconic~,Driving in car,NA,11021001852,0
102,"no -- no, we have to wait.",NA,NA,NA,1,NA,NA,NA,NA,NA,11021001853,7
102,I -- I have ### because I have to wait for the other.,NA,NA,NA,1,NA,NA,NA,NA,NA,11021001854,13
102,"I -- I -- um, they have their own car.",NA,NA,NA,1,NA,NA,NA,NA,NA,11021001855,10
102,you -- they parked by you.,Point,M,M,NA,NA,NA,NA,NA,NA,11021001856,6
102,guys?,NA,NA,NA,1,NA,NA,NA,NA,NA,11021001857,1
102,what doing there?,NA,NA,NA,1,NA,NA,NA,NA,NA,11021001858,3
102,NA,NA,NA,NA,NA,NA,they're in their car.,NA,NA,NA,11021001859,0
102,and I want to try to find it.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021000186,8
102,oh.,NA,NA,NA,1,NA,NA,NA,NA,NA,11021001860,1
102,NA,NA,NA,NA,NA,NA,yup.,NA,NA,NA,11021001861,0
102,NA,NA,NA,NA,NA,NA,that's their car.,NA,NA,NA,11021001862,0
102,NA,NA,NA,NA,NA,NA,be careful.,NA,NA,NA,11021001863,0
102,NA,NA,NA,NA,NA,NA,got to be careful.,NA,NA,NA,11021001864,0
102,did you got to ###,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001865,5
102,NA,NA,NA,NA,NA,NA,"unless you both are -- unless you both are pushing it, then --",NA,NA,NA,11021001866,0
102,NA,NA,NA,NA,NA,NA,oh my goodness.,NA,NA,NA,11021001867,0
102,what?,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001868,1
102,NA,NA,NA,NA,NA,NA,### that.,NA,NA,NA,11021001869,0
102,NA,NA,NA,NA,NA,NA,"yep, and then John will find it.",$,NA,NA,11021000187,0
102,what?,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001870,1
102,NA,NA,NA,NA,NA,NA,it's an old piece of toast.,NA,NA,NA,11021001871,0
102,let me see.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001872,3
102,NA,NA,NA,NA,NA,NA,"well, let's go put it in the ###",NA,NA,NA,11021001873,0
102,let me see the old piece of toast.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001874,8
102,NA,NA,NA,NA,NA,NA,NA,hold,Piece of toast,Piece of toast,11021001875,0
102,NA,NA,NA,NA,NA,NA,"oh, there's ants on it.",NA,NA,NA,11021001876,0
102,NA,NA,NA,NA,NA,NA,NA,Hold,Ants on toast,Ants on toast,11021001877,0
102,NA,NA,NA,NA,NA,NA,oh.,NA,NA,NA,11021001878,0
102,NA,NA,NA,NA,NA,NA,"ok, Em, you know what?",NA,NA,NA,11021001879,0
102,NA,NA,NA,NA,NA,NA,"go hide it, Em.",$,NA,NA,11021000188,0
102,NA,NA,NA,NA,NA,NA,"she doesn't want that, so let's -- either you guys come from behind the swing or you do not push it.",NA,NA,NA,11021001880,0
102,NA,NA,NA,NA,NA,NA,alright?,NA,NA,NA,11021001881,0
102,NA,NA,NA,NA,NA,NA,"if I put it back down, you have to move.",NA,NA,NA,11021001882,0
102,NA,NA,NA,NA,NA,NA,"stand up please, so I don't hit you.",NA,NA,NA,11021001883,0
102,NA,NA,NA,NA,NA,SIBs talk to M,NA,NA,NA,NA,11021001884,0
102,NA,NA,NA,NA,NA,NA,"stand up please, so I don't hit you, Kiley.",NA,NA,NA,11021001885,0
102,"hey, what's over here.",NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001886,4
102,NA,NA,NA,NA,NA,NA,Kiley.,NA,NA,NA,11021001887,0
102,NA,NA,NA,NA,NA,NA,"thank you for listening, Em.",NA,NA,NA,11021001888,0
102,NA,NA,NA,NA,NA,NA,Kiley_Joy.,NA,NA,NA,11021001889,0
102,in there.,point,room,room,NA,NA,NA,NA,NA,NA,11021000189,2
102,NA,NA,NA,NA,NA,NA,please stand up.,NA,NA,NA,11021001890,0
102,NA,NA,NA,NA,NA,NA,I'm going to count to five.,NA,NA,NA,11021001891,0
102,NA,NA,NA,NA,NA,NA,"one, two, three, four, five.",NA,NA,NA,11021001892,0
102,NA,NA,NA,NA,NA,NA,do not push it ###,point,swing,swing,11021001893,0
102,NA,NA,NA,NA,NA,NA,Kiley.,NA,NA,NA,11021001894,0
102,wait.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001895,1
102,mommy.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001896,1
102,NA,NA,NA,NA,NA,NA,hold on just a second.,$,NA,NA,11021001897,0
102,###,$,NA,NA,NA,NA,NA,NA,NA,NA,11021001898,1
102,NA,NA,NA,NA,NA,NA,###,$,NA,NA,11021001899,0
102,but for what?,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021000019,3
102,NA,NA,NA,NA,NA,NA,hey ###,$,NA,NA,11021000190,0
102,NA,NA,NA,NA,NA,NA,"I say to stand up, you need to stand up.",$,NA,NA,11021001900,0
102,###,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001901,1
102,"oh no, we have -- we have another leaf party here?",NA,NA,NA,1,NA,NA,NA,NA,NA,11021001902,11
102,NA,NA,NA,NA,NA,NA,"yes, you do not ###",$,NA,NA,11021001903,0
102,NA,NA,NA,NA,NA,NA,###,$,NA,NA,11021001904,0
102,"um, from the other leaf party we had yesterday -- is still in my truck.",NA,NA,NA,1,NA,NA,NA,NA,NA,11021001905,15
102,is there another leaf party at -- at this park?,NA,NA,NA,1,NA,NA,NA,NA,NA,11021001906,10
102,NA,NA,NA,NA,NA,NA,###,$,NA,NA,11021001907,0
102,is there another leaf party?,NA,NA,NA,1,NA,NA,NA,NA,NA,11021001908,5
102,NA,NA,NA,NA,NA,NA,###,$,NA,NA,11021001909,0
102,NA,NA,NA,NA,NA,NA,don't watch where she's going to hide it.,$,NA,NA,11021000191,0
102,NA,NA,NA,NA,NA,NA,is it the dog?,$,NA,NA,11021001910,0
102,NA,NA,NA,NA,NA,NA,it's ok.,NA,NA,NA,11021001911,0
102,NA,NA,NA,NA,NA,NA,it's just NAME.,NA,NA,NA,11021001912,0
102,###,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001913,1
102,NA,NA,NA,NA,NA,NA,---,NA,NA,NA,11021001914,0
102,NA,NA,NA,NA,NA,NA,you see the dog?,NA,NA,NA,11021001915,0
102,NA,NA,NA,NA,NA,NA,"yeah, it's a big dog, but you know what?",$,NA,NA,11021001916,0
102,NA,NA,NA,NA,NA,NA,he's nice.,$,NA,NA,11021001917,0
102,NA,NA,NA,NA,NA,NA,he likes to ###,$,NA,NA,11021001918,0
102,NA,NA,NA,NA,NA,NA,he likes you.,$,NA,NA,11021001919,0
102,NA,NA,NA,NA,NA,NA,wonder where she's going to hide it.,$,NA,NA,11021000192,0
102,I see weenie.,point,dog,dog,NA,NA,NA,NA,NA,NA,11021001920,3
102,NA,NA,NA,NA,NA,NA,he likes you.,NA,NA,NA,11021001921,0
102,NA,NA,NA,NA,NA,NA,ok?,NA,NA,NA,11021001922,0
102,NA,NA,NA,NA,NA,NA,you know what?,NA,NA,NA,11021001923,0
102,NA,NA,NA,NA,NA,NA,"there's a big fence between us, so he can't get you.",point,fence,fence,11021001924,0
102,NA,NA,NA,NA,NA,NA,why?,NA,NA,NA,11021001925,0
102,NA,NA,NA,NA,NA,NA,because there's a big fence underneath this big bush.,drag,fence,fence,11021001926,0
102,NA,NA,NA,NA,NA,M waves to neighbor,see the fence?,point,fence,fence,11021001927,0
102,NA,NA,NA,NA,NA,NA,he can't get you.,shake,no,NA,11021001928,0
102,NA,NA,NA,NA,NA,NA,### you're fine.,NA,NA,NA,11021001929,0
102,NA,NA,NA,NA,NA,NA,wonder where she's going to hide it.,$,NA,NA,11021000193,0
102,NA,NA,NA,NA,NA,NA,you're fine.,nod,yes,NA,11021001930,0
102,NA,NA,NA,NA,NA,NA,"he went over by Mr_Wright, so you're ok.",NA,NA,NA,11021001931,0
102,NA,NA,NA,NA,NA,NA,yeah.,NA,NA,NA,11021001932,0
102,NA,NA,NA,NA,NA,"M whispers to SIB2 for a while, but no words can be heard above the ambient noise",###,NA,NA,NA,11021001933,0
102,come on.,NA,NA,NA,1,NA,NA,NA,NA,NA,11021001934,2
102,ok.,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001935,1
102,"Em, another leaf party is ready to go now.",NA,NA,NA,1,NA,NA,NA,NA,NA,11021001936,9
102,they're ready to go.,NA,NA,NA,1,NA,NA,NA,NA,NA,11021001937,4
102,"ok, I think you have to get all the leaves.",NA,NA,NA,1,NA,NA,NA,NA,NA,11021001938,10
102,come on.,NA,NA,NA,1,NA,NA,NA,NA,NA,11021001939,2
102,should I go look for it?,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021000194,6
102,NA,NA,NA,NA,NA,NA,huh?,$,NA,NA,11021001940,0
102,come on guys.,NA,NA,NA,1,NA,NA,NA,NA,NA,11021001941,3
102,NA,NA,NA,NA,NA,NA,you want a what?,$,NA,NA,11021001942,0
102,NA,NA,NA,NA,NA,NA,"oh, do you want a ###",$,NA,NA,11021001943,0
102,###,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001944,1
102,NA,NA,NA,NA,NA,NA,do you want a snack?,$,NA,NA,11021001945,0
102,NA,NA,NA,NA,NA,NA,you do?,$,NA,NA,11021001946,0
102,NA,NA,NA,NA,NA,NA,"well, I think we're going to go in in just a few minutes -- and so we'll get a small snack.",$,NA,NA,11021001947,0
102,###,NA,NA,NA,NA,NA,NA,NA,NA,NA,11021001948,1
102,NA,NA,NA,NA,NA,NA,###,$,NA,NA,11021001949,0
